Yıl,İlçe,Kullanıcı Sınıfı,Kullanım Sınıfı,Tüketim Yapan Gaz Kullanıcı Sayısı (Sayaç-Adet),Düzeltilmiş Tüketim (m3)
2021,ŞİLE,RESMİ KURUM,OCAK,7,11324.85
2021,ŞİLE,RESMİ KURUM,KOMBİ,6,9800.8
2021,ŞİLE,RESMİ KURUM,ÜRETİM+SOBA,1,551117.61
2021,ŞİLE,RESMİ KURUM,MERKEZİ ISINMA,15,13090.7
2021,ŞİLE,RESMİ KURUM,ÜRETİM+KOMBİ+SOBA,3,14543.18
2021,ŞİLE,RESMİ KURUM,OCAK+KAZAN+YAKICI CİHAZ,2,170.93
2021,ŞİLE,RESMİ KURUM,ÜRETİM+OCAK+ŞOFBEN,1,0.0
2021,ŞİLE,RESMİ KURUM,OCAK+SOBA,4,5103.5
2021,ŞİLE,RESMİ KURUM,ÜRETİM+KOMBİ,2,5875060.43
2021,ŞİLE,SANAYİ TESİSLERİ,ÜRETİM,3,4500.02
2021,ŞİLE,SAĞLIK KURUMLARI (RESMİ),OCAK+KOMBİ,1,39443.53
2021,ŞİLE,SAĞLIK KURUMLARI (RESMİ),MERKEZİ ISINMA,3,207656.76
2021,ŞİLE,SAĞLIK KURUMLARI (RESMİ),ÜRETİM+MERKEZİ ISINM,1,334.06
2021,ŞİLE,TİCARİ,SOBA,2,65736.42
2021,ŞİLE,TİCARİ,MERKEZİ ISINMA,8,31878.4
2021,ŞİLE,TİCARİ,ÜRETİM+KOMBİ+SOBA,14,70781.75
2021,ŞİLE,TİCARİ,ÜRETİM+KOMBİ,19,46366.23
2021,ŞİLE,TİCARİ,ÜRETİM+OCAK,7,726.16
2021,ŞİLE,TİCARİ,ŞOFBEN+YAKICI CİHAZ,3,2577.41
2021,ŞİLE,TİCARİ,OCAK+ŞOFBEN,3,293952.96
2021,ŞİLE,TİCARİ,OCAK+KOMBİ,176,169019.05
2021,ŞİLE,TİCARİ,KOMBİ,71,9862.64
2021,ŞİLE,TİCARİ,ÜRETİM,8,6353.33
2021,ŞİLE,TİCARİ,OCAK+KAZAN+YAKICI CİHAZ,1,2120.13
2021,ŞİLE,TİCARİ,OCAK+SOBA,7,23856.16
2021,ŞİLE,TİCARİ,MERKEZİ ISINMA+OCAK,1,0.0
2021,ŞİLE,TİCARİ,ŞOFBEN,1,78913.13
2021,ŞİLE,TİCARİ,ÜRETİM+MERKEZİ ISINM,3,2237.33
2021,ŞİLE,TİCARİ,ÜRETİM+OCAK+ŞOFBEN,1,560.12
2021,ŞİLE,TİCARİ,ÜRETİM+SOBA,2,30521.39
2021,ŞİLE,TİCARİ,OCAK,16,554014.97
2021,ŞİLE,TİCARİ (ÜRETİM),ÜRETİM+MERKEZİ ISINM,41,24683.47
2021,ŞİLE,TİCARİ (ÜRETİM),ŞOFBEN+YAKICI CİHAZ,8,11346.34
2021,ŞİLE,TİCARİ (ÜRETİM),OCAK+ŞOFBEN+KOMBİ+KAZAN+YAKICI CİHAZ,1,467.22
2021,ŞİLE,TİCARİ (ÜRETİM),ÜRETİM+SOBA,1,24540.5
2021,ŞİLE,TİCARİ (ÜRETİM),KOMBİ+KAZAN+YAKICI CİHAZ,2,3139.77
2021,ŞİLE,TİCARİ (ÜRETİM),OCAK+ŞOFBEN,3,330.38
2021,ŞİLE,TİCARİ (ÜRETİM),OCAK+SOBA+ŞOFBEN,1,3941.59
2021,ŞİLE,TİCARİ (ÜRETİM),OCAK+SOFBEN+KOMBI,1,380955.61
2021,ŞİLE,TİCARİ (ÜRETİM),ÜRETİM+KOMBİ+SOBA,25,76551.59
2021,ŞİLE,TİCARİ (ÜRETİM),OCAK+KAZAN+YAKICI CİHAZ,3,53062.44
2021,ŞİLE,TİCARİ (ÜRETİM),OCAK+KOMBİ+KAZAN+YAKICI CİHAZ,1,281614.66
2021,ŞİLE,TİCARİ (ÜRETİM),MERKEZİ ISINMA,9,67902.17
2021,ŞİLE,TİCARİ (ÜRETİM),KOMBİ,15,359209.23
2021,ŞİLE,TİCARİ (ÜRETİM),ÜRETİM+KOMBİ,52,157668.86
2021,ŞİLE,TİCARİ (ÜRETİM),OCAK+KOMBİ,43,35030.09
2021,ŞİLE,TİCARİ (ÜRETİM),OCAK,21,79439.91
2021,ŞİLE,TİCARİ (ÜRETİM),ÜRETİM+OCAK,22,4213.82
2021,ŞİLE,TİCARİ (ÜRETİM),ÜRETİM+OCAK+ŞOFBEN,3,173380.92
2021,ŞİLE,TİCARİ (ÜRETİM),ÜRETİM,42,58816.82
2021,ŞİLE,TİCARİ (ÜRETİM),MERKEZİ ISINMA+OCAK,4,43386.08
2021,ŞİLE,ÖZEL EĞİTİM KURUMLARI,ÜRETİM+MERKEZİ ISINM,1,15800.24
2021,ŞİLE,ÖZEL EĞİTİM KURUMLARI,ÜRETİM+SOBA,1,432383.36
2021,ŞİLE,ÖZEL EĞİTİM KURUMLARI,MERKEZİ ISINMA,1,0.0
2021,ŞİLE,ÖZEL EĞİTİM KURUMLARI,OCAK,1,3541.58
2021,ŞİLE,ÖZEL EĞİTİM KURUMLARI,OCAK+KOMBİ,1,292.65
2021,ŞİLE,İBADETHANE,OCAK+KOMBİ,2,8997.86
2021,ŞİLE,İBADETHANE,KOMBİ,14,1964.48
2021,ŞİLE,İBADETHANE,ÜRETİM,3,2235.03
2021,ŞİLE,İBADETHANE,MERKEZİ ISINMA,1,597258.56
2021,ŞİŞLİ,ELEKTRİK ÜRETİM TESİSLERİ,ÜRETİM,2,3592.18
2021,ŞİŞLİ,HAYIR KURUMU VE MÜZE,ÜRETİM+OCAK,1,51632.79
2021,ŞİŞLİ,HAYIR KURUMU VE MÜZE,OCAK+KOMBİ,14,17420.48
2021,ŞİŞLİ,HAYIR KURUMU VE MÜZE,KOMBİ,3,0.0
2021,ŞİŞLİ,HAYIR KURUMU VE MÜZE,MERKEZİ ISINMA,1,18469.58
2021,ŞİŞLİ,HAYIR KURUMU VE MÜZE,MRKZ ISNMA+OCAK+KOMBI,1,65491.13
2021,ŞİŞLİ,HAYIR KURUMU VE MÜZE,MERKEZ ISNMA+OCAK+ŞOFBEN,1,12234.28
2021,ŞİŞLİ,HAYIR KURUMU VE MÜZE,OCAK,3,23813.53
2021,ŞİŞLİ,HAYIR KURUMU VE MÜZE,ÜRETİM+MERKEZİ ISINM,4,491.44
2021,ŞİŞLİ,HAYIR KURUMU VE MÜZE,ÜRETİM+KOMBİ,1,127330.98
2021,ŞİŞLİ,HAYIR KURUMU VE MÜZE,ÜRETİM+SOBA,3,7194.02
2021,ŞİŞLİ,MESKEN,ŞOFBEN+KAZAN,28,2258.62
2021,ŞİŞLİ,MESKEN,MRKZ ISNMA+OCAK+SOBA,15,1814.04
2021,ŞİŞLİ,MESKEN,ÜRETİM,2,2613.24
2021,ŞİŞLİ,MESKEN,ÜRETİM+OCAK,1,32278.07
2021,ŞİŞLİ,MESKEN,KASKAT KOMBİ + OCAK,1,144.9
2021,ŞİŞLİ,MESKEN,OCAK+ŞOFBEN+KOMBİ+KAZAN,1,358.82
2021,ŞİŞLİ,MESKEN,ŞOFBEN,1,24138.92
2021,ŞİŞLİ,MESKEN,SOBA,48,1104271.85
2021,ŞİŞLİ,MESKEN,KOMBİ,1,30775372.98
2021,ŞİŞLİ,MESKEN,MERKEZİ ISINMA,1,318.02
2021,ŞİŞLİ,MESKEN,OCAK+SOFBEN+SOBA+KZN,1,1497.3
2021,ŞİŞLİ,MESKEN,ŞOFBEN+KOMBİ+KAZAN+YAKICI CİHAZ,1,433954.2
2021,ŞİŞLİ,MESKEN,OCAK,208,25830.73
2021,ŞİŞLİ,MESKEN,KOMBİ+KAZAN,19,153399.19
2021,ŞİŞLİ,MESKEN,MERKEZİ ISINMA+OCAK,2,256855.73
2021,ŞİŞLİ,MESKEN,MRKZ ISNMA+OCAK+KOMBI,831,80.55
2021,ŞİŞLİ,MESKEN,SOBA+KAZAN,1,72824849.44
2021,ŞİŞLİ,MESKEN,OCAK+KOMBİ,91,316357.81
2021,ŞİŞLİ,MESKEN,KASKAT KOMBİ,21,50238.61
2021,ŞİŞLİ,MESKEN,OCAK+SOBA+ŞOFBEN,77,169113.51
2021,ŞİŞLİ,MESKEN,OCAK+SOBA+KOMBİ,196,2676.32
2021,ŞİŞLİ,MESKEN,ÜRETİM+KOMBİ,2,758112.04
2021,ŞİŞLİ,MESKEN,MERKEZ ISNMA+OCAK+ŞOFBEN,4,47716.67
2021,ŞİŞLİ,MESKEN,OCAK+ŞOFBEN,69,420662.6
2021,ŞİŞLİ,MESKEN,OCAK+SOBA,774,3289447.18
2021,ŞİŞLİ,MESKEN,MERKEZİ ISINMA+BOYLE,111,444158.48
2021,ŞİŞLİ,RESMİ EĞİTİM KURUMLALARI,MERKEZİ ISINMA,20,12475.38
2021,ŞİŞLİ,RESMİ EĞİTİM KURUMLALARI,KOMBİ,2,43334.22
2021,ŞİŞLİ,RESMİ EĞİTİM KURUMLALARI,ÜRETİM,3,557090.52
2021,ŞİŞLİ,RESMİ EĞİTİM KURUMLALARI,ÜRETİM+SOBA,13,14817.99
2021,ŞİŞLİ,RESMİ EĞİTİM KURUMLALARI,OCAK+SOBA+KOMBİ,1,30257.01
2021,ŞİŞLİ,RESMİ EĞİTİM KURUMLALARI,OCAK+KOMBİ+KAZAN+YAKICI CİHAZ,1,17632.08
2021,ŞİŞLİ,RESMİ EĞİTİM KURUMLALARI,MERKEZİ ISINMA+OCAK,2,123194.35
2021,ŞİŞLİ,RESMİ EĞİTİM KURUMLALARI,ÜRETİM+MERKEZİ ISINM,7,38407.16
2021,ŞİŞLİ,RESMİ EĞİTİM KURUMLALARI,OCAK+KOMBİ,2,19998.74
2021,ŞİŞLİ,RESMİ EĞİTİM KURUMLALARI,OCAK,3,12259.49
2021,ŞİŞLİ,RESMİ EĞİTİM KURUMLALARI,ÜRETİM+OCAK,1,31098.44
2021,ŞİŞLİ,RESMİ KURUM,KOMBİ+KAZAN+YAKICI CİHAZ,2,62051.94
2021,ŞİŞLİ,RESMİ KURUM,ÜRETİM,3,18115.93
2021,ŞİŞLİ,RESMİ KURUM,ŞOFBEN+KOMBİ+YAKICI CİHAZ,1,397639.38
2021,ŞİŞLİ,RESMİ KURUM,OCAK+KOMBİ,94,76977.63
2021,ŞİŞLİ,RESMİ KURUM,MERKEZİ ISINMA+OCAK,3,5428945.06
2021,ŞİŞLİ,RESMİ KURUM,MERKEZİ ISINMA,11,86815.14
2021,ŞİŞLİ,RESMİ KURUM,KOMBİ,31,12778.46
2021,ŞİŞLİ,RESMİ KURUM,ÜRETİM+KOMBİ+SOBA,2,2066.42
2021,ŞİŞLİ,RESMİ KURUM,ÜRETİM+OCAK,1,45244.74
2021,ŞİŞLİ,RESMİ KURUM,OCAK,10,206007.58
2021,ŞİŞLİ,RESMİ KURUM,ÜRETİM+SOBA,10,11766.94
2021,ŞİŞLİ,RESMİ KURUM,ÜRETİM+KOMBİ,4,687835.69
2021,ŞİŞLİ,RESMİ KURUM,ÜRETİM+MERKEZİ ISINM,16,223.19
2021,ŞİŞLİ,RESMİ KURUM,ŞOFBEN+KOMBİ+KAZAN+YAKICI CİHAZ,1,424103.71
2021,ŞİŞLİ,SANAYİ TESİSLERİ,ÜRETİM+MERKEZİ ISINM,1,240053.43
2021,ŞİŞLİ,SANAYİ TESİSLERİ,ÜRETİM,1,752180.92
2021,ŞİŞLİ,SAĞLIK KURUMLARI (RESMİ),MERKEZİ ISINMA,3,25162.17
2021,ŞİŞLİ,SAĞLIK KURUMLARI (RESMİ),OCAK+KOMBİ,5,15680.66
2021,ŞİŞLİ,SAĞLIK KURUMLARI (RESMİ),ÜRETİM+KOMBİ+SOBA,1,30013.23
2021,ŞİŞLİ,SAĞLIK KURUMLARI (RESMİ),ÜRETİM+MERKEZİ ISINM,1,6849.14
2021,ŞİŞLİ,SAĞLIK KURUMLARI (RESMİ),OCAK+ŞOFBEN,1,562026.21
2021,ŞİŞLİ,SAĞLIK KURUMLARI (RESMİ),ÜRETİM+SOBA,2,22608.29
2021,ŞİŞLİ,SAĞLIK KURUMLARI (RESMİ),MERKEZİ ISINMA+OCAK,1,18438.09
2021,ŞİŞLİ,SAĞLIK KURUMLARI (RESMİ),ÜRETİM,1,561.46
2021,ŞİŞLİ,SAĞLIK KURUMLARI (ÖZEL),SOBA,1,156133.32
2021,ŞİŞLİ,SAĞLIK KURUMLARI (ÖZEL),ÜRETİM+SOBA,3,671648.17
2021,ŞİŞLİ,SAĞLIK KURUMLARI (ÖZEL),MERKEZİ ISINMA,4,187338.93
2021,ŞİŞLİ,SAĞLIK KURUMLARI (ÖZEL),ÜRETİM+MERKEZİ ISINM,5,924.15
2021,ŞİŞLİ,SAĞLIK KURUMLARI (ÖZEL),KOMBİ,3,13335.96
2021,ŞİŞLİ,SAĞLIK KURUMLARI (ÖZEL),OCAK+KOMBİ,11,425846.52
2021,ŞİŞLİ,SAĞLIK KURUMLARI (ÖZEL),ÜRETİM,3,1844.17
2021,ŞİŞLİ,SAĞLIK KURUMLARI (ÖZEL),ÜRETİM+KOMBİ,1,4183858.64
2021,ŞİŞLİ,TİCARİ,OCAK+KOMBİ,4,21438.23
2021,ŞİŞLİ,TİCARİ,OCAK+SOBA,35,1605.81
2021,ŞİŞLİ,TİCARİ,OCAK+SOBA+KOMBİ+ŞOFB,1,4945.23
2021,ŞİŞLİ,TİCARİ,SOBA+KOMBİ+YAKICI CİHAZ,1,4632.63
2021,ŞİŞLİ,TİCARİ,ŞOFBEN+KOMBİ+KAZAN+YAKICI CİHAZ,2,891.13
2021,ŞİŞLİ,TİCARİ,MRKZ ISNMA+OCAK+KOMBI,4,195461.92
2021,ŞİŞLİ,TİCARİ,ÜRETİM+KOMBİ,66,122456.68
2021,ŞİŞLİ,TİCARİ,ÜRETİM+OCAK,37,667.3
2021,ŞİŞLİ,TİCARİ,ŞOFBEN+KAZAN,1,45793.16
2021,ŞİŞLİ,TİCARİ,KOMBİ+KAZAN,4,3374002.9
2021,ŞİŞLİ,TİCARİ,ÜRETİM+SOBA,217,16786.84
2021,ŞİŞLİ,TİCARİ,SOBA,43,274253.69
2021,ŞİŞLİ,TİCARİ,ÜRETİM+KOMBİ+SOBA,74,4630.96
2021,ŞİŞLİ,TİCARİ,OCAK+ŞOFBEN+KAZAN+YAKICI CİHAZ,2,2264311.73
2021,ŞİŞLİ,TİCARİ,KOMBİ,1,31144.94
2021,ŞİŞLİ,TİCARİ,MERKEZ ISNMA+OCAK+ŞOFBEN,17,68619.41
2021,ŞİŞLİ,TİCARİ,ÜRETİM+OCAK+ŞOFBEN,11,6329944.8
2021,ŞİŞLİ,TİCARİ,MERKEZİ ISINMA,131,15898.91
2021,ŞİŞLİ,TİCARİ,ŞOFBEN,11,2145074.71
2021,ŞİŞLİ,TİCARİ,ÜRETİM,138,102515.85
2021,ŞİŞLİ,TİCARİ,OCAK+ŞOFBEN,43,2123218.81
2021,ŞİŞLİ,TİCARİ,ÜRETİM+MERKEZİ ISINM,62,3379.84
2021,ŞİŞLİ,TİCARİ,OCAK+ŞOFBEN+KOMBİ+YAKICI CİHAZ,1,646.31
2021,ŞİŞLİ,TİCARİ,OCAK+SOBA+KOMBİ,2,10883.91
2021,ŞİŞLİ,TİCARİ,OCAK+SOFBEN+KOMBI,2,735834.22
2021,ŞİŞLİ,TİCARİ,OCAK,219,204159.81
2021,ŞİŞLİ,TİCARİ,ŞOFBEN+YAKICI CİHAZ,23,5798.16
2021,ŞİŞLİ,TİCARİ,OCAK+KAZAN+YAKICI CİHAZ,2,208798.16
2021,ŞİŞLİ,TİCARİ,MERKEZİ ISINMA+OCAK,59,26172.08
2021,ŞİŞLİ,TİCARİ,KOMBİ+KAZAN+YAKICI CİHAZ,1,24832.77
2021,ŞİŞLİ,TİCARİ,ŞOFBEN+KOMBİ+YAKICI CİHAZ,4,785122.53
2021,ŞİŞLİ,TİCARİ (ÜRETİM),OCAK,246,951581.09
2021,ŞİŞLİ,TİCARİ (ÜRETİM),ÜRETİM+KOMBİ,180,536.08
2021,ŞİŞLİ,TİCARİ (ÜRETİM),OCAK+SOBA+ŞOFBEN,1,46779.71
2021,ŞİŞLİ,TİCARİ (ÜRETİM),MERKEZ ISNMA+OCAK+ŞOFBEN,2,4835964.07
2021,ŞİŞLİ,TİCARİ (ÜRETİM),ÜRETİM,561,796.79
2021,ŞİŞLİ,TİCARİ (ÜRETİM),ŞOFBEN,3,15508.96
2021,ŞİŞLİ,TİCARİ (ÜRETİM),SOBA+KOMBİ+YAKICI CİHAZ,3,247587.09
2021,ŞİŞLİ,TİCARİ (ÜRETİM),ŞOFBEN+YAKICI CİHAZ,54,331.16
2021,ŞİŞLİ,TİCARİ (ÜRETİM),OCAK+ŞOFBEN+KOMBİ+YAKICI CİHAZ,1,78440.38
2021,ŞİŞLİ,TİCARİ (ÜRETİM),MERKEZİ ISINMA+BOYLE,2,3336010.31
2021,ŞİŞLİ,TİCARİ (ÜRETİM),MERKEZİ ISINMA,60,4.19
2021,ŞİŞLİ,TİCARİ (ÜRETİM),SOBA,2,5148.08
2021,ŞİŞLİ,TİCARİ (ÜRETİM),MRKZ ISNMA+OCAK+KOMBI,2,5089.62
2021,ŞİŞLİ,TİCARİ (ÜRETİM),OCAK+SOBA+KOMBİ,3,365629.43
2021,ŞİŞLİ,TİCARİ (ÜRETİM),ÜRETİM+KOMBİ+SOBA,80,3473.66
2021,ŞİŞLİ,TİCARİ (ÜRETİM),ŞOFBEN+KOMBİ,1,4699.83
2021,ŞİŞLİ,TİCARİ (ÜRETİM),OCAK+SOBA,7,9419.19
2021,ŞİŞLİ,TİCARİ (ÜRETİM),OCAK+KOMBİ+KAZAN+YAKICI CİHAZ,1,50938.2
2021,ŞİŞLİ,TİCARİ (ÜRETİM),MERKEZİ ISINMA+OCAK,11,220492.73
2021,ŞİŞLİ,TİCARİ (ÜRETİM),ÜRETİM+OCAK+ŞOFBEN,32,650506.52
2021,ŞİŞLİ,TİCARİ (ÜRETİM),OCAK+KOMBİ,279,12522.41
2021,ŞİŞLİ,TİCARİ (ÜRETİM),ŞOFBEN+SOBA+KOMBİ,2,294628.79
2021,ŞİŞLİ,TİCARİ (ÜRETİM),OCAK+KAZAN+YAKICI CİHAZ,14,29916.75
2021,ŞİŞLİ,TİCARİ (ÜRETİM),OCAK+ŞOFBEN+KAZAN+YAKICI CİHAZ,3,18044.53
2021,ŞİŞLİ,TİCARİ (ÜRETİM),ŞOFBEN+KOMBİ+YAKICI CİHAZ,2,51772.62
2021,ŞİŞLİ,TİCARİ (ÜRETİM),ŞOFBEN+KOMBİ+SOBA,5,11617680.31
2021,ŞİŞLİ,TİCARİ (ÜRETİM),ÜRETİM+MERKEZİ ISINM,187,8780.4
2021,ŞİŞLİ,TİCARİ (ÜRETİM),OCAK+SOBA+YAKICI CİHAZ,2,875081.48
2021,ŞİŞLİ,TİCARİ (ÜRETİM),ÜRETİM+OCAK,164,15823.4
2021,ŞİŞLİ,TİCARİ (ÜRETİM),OCAK+ŞOFBEN+SOBA+KAZAN+YAKICI CİHAZ,1,305834.48
2021,ŞİŞLİ,TİCARİ (ÜRETİM),ÜRETİM+SOBA,16,95033.6
2021,ŞİŞLİ,TİCARİ (ÜRETİM),KOMBİ+KAZAN+YAKICI CİHAZ,2,28657.93
2021,ŞİŞLİ,TİCARİ (ÜRETİM),OCAK+ŞOFBEN+KOMBİ+KAZAN+YAKICI CİHAZ,1,133331.78
2021,ŞİŞLİ,TİCARİ (ÜRETİM),OCAK+ŞOFBEN,36,424116.78
2021,ŞİŞLİ,TİCARİ (ÜRETİM),KOMBİ,103,9125.32
2021,ŞİŞLİ,TİCARİ (ÜRETİM),OCAK+SOFBEN+KOMBI,2,18874.68
2021,ŞİŞLİ,YABANCI TEMSİLCİLİK,KOMBİ,10,30232.05
2021,ŞİŞLİ,YABANCI TEMSİLCİLİK,ÜRETİM+SOBA,2,28476.25
2021,ŞİŞLİ,YABANCI TEMSİLCİLİK,OCAK+KOMBİ,8,11185.35
2021,ŞİŞLİ,YABANCI TEMSİLCİLİK,MERKEZİ ISINMA,1,21732.36
2021,ŞİŞLİ,ÖZEL EĞİTİM KURUMLARI,ÜRETİM+MERKEZİ ISINM,3,21099.25
2021,ŞİŞLİ,ÖZEL EĞİTİM KURUMLARI,OCAK+ŞOFBEN,2,5.21
2021,ŞİŞLİ,ÖZEL EĞİTİM KURUMLARI,OCAK+KAZAN+YAKICI CİHAZ,1,14485.85
2021,ŞİŞLİ,ÖZEL EĞİTİM KURUMLARI,ÜRETİM,4,10948.61
2021,ŞİŞLİ,ÖZEL EĞİTİM KURUMLARI,KOMBİ+KAZAN,1,48627.68
2021,ŞİŞLİ,ÖZEL EĞİTİM KURUMLARI,MERKEZİ ISINMA,5,23049.54
2021,ŞİŞLİ,ÖZEL EĞİTİM KURUMLARI,ÜRETİM+KOMBİ,2,15168.19
2021,ŞİŞLİ,ÖZEL EĞİTİM KURUMLARI,KOMBİ,8,190382.64
2021,ŞİŞLİ,ÖZEL EĞİTİM KURUMLARI,ÜRETİM+SOBA,5,26640.36
2021,ŞİŞLİ,ÖZEL EĞİTİM KURUMLARI,MERKEZİ ISINMA+OCAK,3,6537.16
2021,ŞİŞLİ,ÖZEL EĞİTİM KURUMLARI,OCAK+KOMBİ,9,1775.47
2021,ŞİŞLİ,İBADETHANE,ÜRETİM,1,8633.02
2021,ŞİŞLİ,İBADETHANE,ŞOFBEN,1,11657.76
2021,ŞİŞLİ,İBADETHANE,OCAK,2,9017.05
2021,ŞİŞLİ,İBADETHANE,OCAK+KOMBİ,9,6692.87
2021,ŞİŞLİ,İBADETHANE,MERKEZİ ISINMA,1,46373.73
2021,ŞİŞLİ,İBADETHANE,KOMBİ,12,1496.7
2021,ŞİŞLİ,İBADETHANE,OCAK+SOFBEN+KOMBI,1,33898.07
2021,ŞİŞLİ,İBADETHANE,ÜRETİM+SOBA,4,19743.16
2021,ŞİŞLİ,İBADETHANE,ÜRETİM+KOMBİ+SOBA,3,2.08
2022,ADALAR,HAYIR KURUMU VE MÜZE,KOMBİ,1,1372.1
2022,ADALAR,HAYIR KURUMU VE MÜZE,OCAK,2,9465.78
2022,ADALAR,HAYIR KURUMU VE MÜZE,OCAK+KOMBİ,8,2203.58
2022,ADALAR,HAYIR KURUMU VE MÜZE,ÜRETİM+MERKEZİ ISINM,2,3988.21
2022,ADALAR,MESKEN,KASKAT KOMBİ +OCAK+ SOBA,1,11002.45
2022,ADALAR,MESKEN,OCAK+SOBA,30,52719.65
2022,ADALAR,MESKEN,MERKEZİ ISINMA,10,77.64
2022,ADALAR,MESKEN,KASKAT KOMBİ,1,5789754.74
2022,ADALAR,MESKEN,OCAK+KOMBİ,8,2106.52
2022,ADALAR,MESKEN,SOBA,4,5537.81
2022,ADALAR,MESKEN,ÜRETİM+KOMBİ,1,2143.81
2022,ADALAR,MESKEN,ÜRETİM+KOMBİ+SOBA,1,1782.56
2022,ADALAR,MESKEN,ŞOFBEN+KOMBİ+KAZAN+YAKICI CİHAZ,1,1266.57
2022,ADALAR,MESKEN,OCAK+KAZAN+YAKICI CİHAZ,1,1879.4
2022,ADALAR,MESKEN,OCAK+SOFBEN+KOMBI,1,9906.13
2022,ADALAR,MESKEN,OCAK,77,7374.7
2022,ADALAR,MESKEN,OCAK+SOBA+KOMBİ,4,56.75
2022,ADALAR,MESKEN,OCAK+SOBA+ŞOFBEN,1,6.96
2022,ADALAR,MESKEN,ŞOFBEN,2,223200.77
2022,ADALAR,MESKEN,KOMBİ,307,2749.13
2022,ADALAR,MESKEN,MERKEZİ ISINMA+OCAK,9,6737.83
2022,ADALAR,MESKEN,OCAK+ŞOFBEN,125,3440.57
2022,ADALAR,MESKEN,KASKAT KOMBİ + OCAK,1,3217.56
2022,ADALAR,MESKEN,MRKZ ISNMA+OCAK+KOMBI,4,610.52
2022,ADALAR,RESMİ EĞİTİM KURUMLALARI,ÜRETİM+KOMBİ+SOBA,1,46734.37
2022,ADALAR,RESMİ EĞİTİM KURUMLALARI,MERKEZİ ISINMA+OCAK,3,25706.7
2022,ADALAR,RESMİ EĞİTİM KURUMLALARI,ÜRETİM+MERKEZİ ISINM,1,5920.91
2022,ADALAR,RESMİ EĞİTİM KURUMLALARI,ÜRETİM+OCAK,1,35091.93
2022,ADALAR,RESMİ EĞİTİM KURUMLALARI,MERKEZİ ISINMA,2,1063.51
2022,ADALAR,RESMİ KURUM,OCAK+ŞOFBEN,4,78524.96
2022,ADALAR,RESMİ KURUM,ÜRETİM,2,9704.96
2022,ADALAR,RESMİ KURUM,OCAK+KAZAN+YAKICI CİHAZ,1,10970.34
2022,ADALAR,RESMİ KURUM,ÜRETİM+KOMBİ+SOBA,3,93352.5
2022,ADALAR,RESMİ KURUM,OCAK+KOMBİ,69,1505.48
2022,ADALAR,RESMİ KURUM,KOMBİ,2,5411.1
2022,ADALAR,RESMİ KURUM,OCAK,8,58423.35
2022,ADALAR,RESMİ KURUM,MERKEZİ ISINMA,2,1381.64
2022,ADALAR,RESMİ KURUM,ÜRETİM+OCAK,1,15445.71
2022,ADALAR,RESMİ KURUM,ÜRETİM+MERKEZİ ISINM,2,31175.27
2022,ADALAR,SAĞLIK KURUMLARI (RESMİ),ÜRETİM+KOMBİ+SOBA,1,12665.81
2022,ADALAR,SAĞLIK KURUMLARI (RESMİ),OCAK+KOMBİ,4,28813.18
2022,ADALAR,TİCARİ,OCAK+SOFBEN+KOMBI,1,25300.54
2022,ADALAR,TİCARİ,ÜRETİM+KOMBİ,11,67460.61
2022,ADALAR,TİCARİ,MERKEZİ ISINMA,5,759.85
2022,ADALAR,TİCARİ,ÜRETİM+OCAK,1,5540.08
2022,ADALAR,TİCARİ,OCAK+SOBA+KOMBİ,1,26834.54
2022,ADALAR,TİCARİ,ÜRETİM+SOBA,2,1741.94
2022,ADALAR,TİCARİ,OCAK,3,13076.08
2022,ADALAR,TİCARİ,ÜRETİM,8,79560.28
2022,ADALAR,TİCARİ,KOMBİ,24,92767.14
2022,ADALAR,TİCARİ,OCAK+KOMBİ,57,2545.38
2022,ADALAR,TİCARİ,ÜRETİM+OCAK+ŞOFBEN,2,22549.81
2022,ADALAR,TİCARİ,ÜRETİM+KOMBİ+SOBA,5,4251.96
2022,ADALAR,TİCARİ,ŞOFBEN+YAKICI CİHAZ,1,74303.06
2022,ADALAR,TİCARİ (ÜRETİM),ÜRETİM,25,207918.87
2022,ADALAR,TİCARİ (ÜRETİM),ÜRETİM+MERKEZİ ISINM,34,16460.36
2022,ADALAR,TİCARİ (ÜRETİM),ŞOFBEN+YAKICI CİHAZ,3,26879.21
2022,ADALAR,TİCARİ (ÜRETİM),MERKEZİ ISINMA,2,38484.38
2022,ADALAR,TİCARİ (ÜRETİM),OCAK+KAZAN+YAKICI CİHAZ,1,30345.2
2022,ADALAR,TİCARİ (ÜRETİM),KOMBİ,10,28289.39
2022,ADALAR,TİCARİ (ÜRETİM),OCAK+KOMBİ+KAZAN+YAKICI CİHAZ,1,79997.6
2022,ADALAR,TİCARİ (ÜRETİM),OCAK+KOMBİ,27,50372.63
2022,ADALAR,TİCARİ (ÜRETİM),ÜRETİM+OCAK+ŞOFBEN,12,15733.12
2022,ADALAR,TİCARİ (ÜRETİM),OCAK+ŞOFBEN,4,10575.5
2022,ADALAR,TİCARİ (ÜRETİM),KOMBİ+KAZAN+YAKICI CİHAZ,1,183501.91
2022,ADALAR,TİCARİ (ÜRETİM),ÜRETİM+KOMBİ,44,133256.02
2022,ADALAR,TİCARİ (ÜRETİM),ÜRETİM+KOMBİ+SOBA,23,52266.65
2022,ADALAR,TİCARİ (ÜRETİM),OCAK,14,77058.57
